index	value
2496	17474
2497	17489
2498	17211
2499	17211
2500	17489
2501	17492
2502	17757
2503	17492
2504	17757
2505	17757
2506	17742
2507	17757
2508	17742
2509	17742
2510	17492
2511	17477
2512	17474
2513	17489
2514	17489
2515	17489
2516	17225
2517	17225
2518	17225
2519	17225
2520	17225
2521	17243
2522	16982
2523	16965
2524	17226
2525	17229
2526	17246
2527	17506
2528	17757
2529	17754
2530	17771
2531	17754
2532	17754
2533	17754
2534	17757
2535	17229
2536	17214
2537	17219
2538	17206
2539	17477
2540	17214
2541	17477
2542	17477
2543	17753
2544	17753
2545	17770
2546	17753
2547	17753
2548	17488
2549	17753
2550	17505
2551	17505
2552	17242
2553	17505
2554	17505
2555	17505
2556	17505
2557	17261
2558	17242
2559	17226
2560	17489
2561	17489
2562	17492
2563	17492
2564	17492
2565	17757
2566	17757
2567	17492
2568	17229
2569	17492
2570	17757
2571	17489
2572	17492
2573	17489
2574	17489
2575	17754
2576	17474
2577	17489
2578	17477
2579	17726
2580	17726
2581	17729
2582	17718
2583	17729
2584	17729
2585	17729
2586	17729
2587	17729
2588	17742
2589	17739
2590	17757
2591	17757
2592	17754
2593	17754
2594	17753
2595	17753
2596	17754
2597	17757
2598	17754
2599	17757
2600	17774
2601	17757
2602	17754
2603	17489
2604	17738
2605	17739
2606	17726
2607	17739
2608	17742
2609	17742
2610	17757
2611	17757
2612	17757
2613	17492
2614	17492
2615	17492
2616	17757
2617	17757
2618	17492
2619	17492
2620	17492
2621	17757
2622	17742
2623	17742
2624	17477
2625	17214
2626	17492
2627	17492
2628	17477
2629	17214
2630	17226
2631	17226
2632	17474
2633	17211
2634	17226
2635	17225
2636	17242
2637	17243
2638	17262
2639	17262
2640	17262
2641	17790
2642	17790
2643	17774
2644	17754
2645	18024
2646	17753
2647	17754
2648	17753
2649	17754
2650	17473
2651	17489
2652	17489
2653	17753
2654	17757
2655	17757
2656	17757
2657	17757
2658	17754
2659	17754
2660	17754
2661	17754
2662	17489
2663	17488
2664	17488
2665	17225
2666	17225
2667	17226
2668	17226
2669	17226
2670	17226
2671	17229
2672	17226
2673	17226
2674	17225
2675	17225
2676	17488
2677	17488
2678	17210
2679	17473
2680	17473
2681	17754
2682	17754
2683	17754
2684	17738
2685	17753
2686	17738
2687	17738
2688	17739
2689	17738
2690	17753
2691	17753
2692	17753
2693	17739
2694	17488
2695	17477
2696	17742
2697	17477
2698	17477
2699	17464
2700	17742
2701	17477
2702	17742
2703	17492
2704	17229
2705	17229
2706	17229
2707	17229
2708	17214
2709	17211
2710	17226
2711	17210
2712	17488
2713	17488
2714	17489
2715	17489
2716	17492
2717	17492
2718	17757
2719	17739
2720	17477
2721	17474
2722	17489
2723	17492
2724	17492
2725	17214
2726	17214
2727	17229
2728	17219
2729	16958
2730	16958
2731	16709
2732	16968
2733	16965
2734	16965
2735	17225
2736	17242
2737	17505
2738	17505
2739	17770
2740	17770
2741	17488
2742	17488
2743	17488
2744	17489
2745	17492
2746	17489
2747	17489
2748	17474
2749	17474
2750	17229
2751	17477
2752	17492
2753	17489
2754	17492
2755	17757
2756	17774
2757	17509
2758	17509
2759	17246
2760	17229
2761	17226
2762	17229
2763	17229
2764	17229
2765	16968
2766	17229
2767	17229
2768	17229
2769	17229
2770	17492
2771	17489
2772	17754
2773	17474
2774	17492
2775	17492
2776	17492
2777	17229
2778	17226
2779	17492
2780	17229
2781	17497
2782	17757
2783	17742
2784	17492
2785	17729
2786	17729
2787	17464
2788	17477
2789	17226
2790	17214
2791	17229
2792	17229
2793	17229
2794	17229
2795	17229
2796	17229
2797	17488
2798	17505
2799	17770
2800	17770
2801	17770
2802	17753
2803	17754
2804	17771
2805	17774
2806	17757
2807	17757
2808	17492
2809	17489
2810	17226
2811	17488
2812	17488
2813	17225
2814	17225
2815	17211
2816	17211
2817	17477
2818	17477
2819	17477
2820	17742
2821	17742
2822	17754
2823	18021
2824	18289
2825	17738
2826	17738
2827	17738
2828	17725
2829	17725
2830	17460
2831	17449
2832	17197
2833	17460
2834	17449
2835	17449
2836	17460
2837	17725
2838	17725
2839	17725
2840	17739
2841	17739
2842	17754
2843	17473
2844	17754
2845	17754
2846	17753
2847	17753
2848	17738
2849	17753
2850	17753
2851	18024
2852	17996
2853	18009
2854	18009
2855	17739
2856	17739
2857	17739
2858	17753
2859	17488
2860	17226
2861	17225
2862	17225
2863	17488
2864	17488
2865	17226
2866	17474
2867	17757
2868	17742
2869	17742
2870	18024
2871	18024
2872	18029
2873	18293
2874	18315
2875	18315
2876	18334
2877	18334
2878	18041
2879	18057
2880	18021
2881	17753
2882	17738
2883	17754
2884	17726
2885	17739
2886	17738
2887	17738
2888	17738
2889	17488
2890	17753
2891	17474
2892	17474
2893	17461
2894	17460
2895	17225
2896	17225
2897	17225
2898	17225
2899	17488
2900	17225
2901	17242
2902	17505
2903	17754
2904	17753
2905	17753
2906	17753
2907	17770
2908	17789
2909	17770
2910	17770
2911	17505
2912	17488
2913	17489
2914	17489
2915	17492
2916	17492
2917	17229
2918	17492
2919	17229
2920	17246
2921	17229
2922	17229
2923	17229
2924	17229
2925	16964
2926	16965
2927	16965
2928	17229
2929	17229
2930	17477
2931	17464
2932	17477
2933	17492
2934	17492
2935	17489
2936	17225
2937	17226
2938	17225
2939	17489
2940	17461
2941	17450
2942	17461
2943	17461
2944	17715
2945	17450
2946	17450
2947	17450
2948	17197
2949	17210
2950	17210
2951	17225
2952	17225
2953	17226
2954	17226
2955	17226
2956	17226
2957	17489
2958	17489
2959	17492
2960	17489
2961	17226
2962	17226
2963	17226
2964	17229
2965	17489
2966	17211
2967	17214
2968	17488
2969	17226
2970	17225
2971	17226
2972	17226
2973	17243
2974	17774
2975	17790
2976	17793
2977	17790
2978	17770
2979	17753
2980	17753
2981	17488
2982	17225
2983	17211
2984	17210
2985	17474
2986	17214
2987	17229
2988	17757
2989	17757
2990	17492
2991	17492
2992	17492
2993	17492
2994	17477
2995	17211
2996	17474
2997	17473
2998	17473
2999	17488
3000	17226
