index	value
564	34605
565	34094
566	33848
567	33987
568	34354
569	34485
570	34203
571	33638
572	32126
573	32912
574	32534
575	32787
576	33188
577	33483
578	34646
579	35054
580	34803
581	33417
582	32381
583	31571
584	31406
585	32610
586	32306
587	28280
588	27899
589	27990
590	32454
591	32265
592	31286
593	31446
594	31461
595	31357
596	31949
597	31246
598	31126
599	30538
600	30897
601	31019
602	31758
603	32578
604	32858
605	33974
606	34605
607	34955
608	35509
609	35939
610	37413
611	37946
612	38619
613	38997
614	37137
615	36834
616	36140
617	35081
618	36617
619	34763
620	34818
621	34979
622	35286
623	36206
624	36974
625	37574
626	38757
627	38724
628	38970
629	38974
630	39522
631	40229
632	40254
633	40849
634	39890
635	37534
636	35718
637	33417
638	32325
639	32369
640	32968
641	34438
642	36629
643	36321
644	36365
645	36275
646	36826
647	37473
648	37649
649	38276
650	37829
651	37158
652	37030
653	35749
654	35006
655	34578
656	34601
657	35525
658	36546
659	36362
660	35697
661	35558
662	33161
663	33334
664	33057
665	32618
666	33432
667	33795
668	38813
669	38754
670	38385
671	38294
672	34682
673	32705
674	33501
675	32533
676	33741
677	34030
678	33643
679	34245
680	34289
681	36084
682	36216
683	32945
684	22718
685	24653
686	24090
687	26100
688	35969
689	33960
690	34164
691	32626
692	32102
693	30560
694	26094
695	25061
696	26429
697	30600
698	36371
699	32990
700	32398
701	28873
702	25014
703	18845
704	11017
705	10281
706	15058
707	37709
708	91766
709	120884
710	143760
711	185150
712	234753
713	230779
714	295830
715	358150
716	401939
717	365054
718	282389
719	191601
720	152437
721	178373
722	276602
723	332306
724	310532
725	278921
726	276822
727	369070
728	452261
729	464489
730	399980
731	329206
732	307062
733	329105
734	359320
735	427957
736	484614
737	493836
738	443514
739	337822
740	223970
741	157941
742	169285
743	236810
744	292915
745	272345
746	245609
747	292506
748	392449
749	464478
750	460196
751	376421
752	303832
753	278120
754	279310
755	306121
756	378782
757	445045
758	474756
759	405593
760	234693
761	140241
762	93294
763	90830
764	122309
765	172457
766	197867
767	188370
768	187485
769	228779
770	340634
771	451121
772	480926
773	398430
774	306200
775	265262
776	260812
777	270568
778	311105
779	349477
780	349388
781	289810
782	191570
783	107894
784	64657
785	46430
786	57302
787	93611
788	124556
789	141315
790	126867
791	147518
792	235377
793	355867
794	413348
795	383234
796	316961
797	275306
798	252862
799	231905
800	228995
801	232834
802	250446
803	282466
804	306838
805	293267
806	237321
807	126941
808	68771
809	48866
810	61353
811	83138
812	103376
813	101377
814	81149
815	77002
816	108366
817	198315
818	301846
819	359277
820	343101
821	311057
822	283481
823	267385
824	264491
825	271737
826	295169
827	330458
828	336626
829	281976
830	190634
831	101962
832	53238
833	51410
834	62282
835	79273
836	85461
837	72513
838	103161
839	155846
840	272264
841	393653
842	431862
843	387454
844	333524
845	293021
846	274392
847	286354
848	324750
849	345914
850	328301
851	267797
852	181322
853	105579
854	52433
855	66838
856	96293
857	123854
858	122121
859	101123
860	107986
861	166249
862	289313
863	390411
864	433611
865	381125
866	309410
867	277376
868	260699
869	271773
870	300313
871	304685
872	286854
873	229438
874	164333
875	103336
876	58953
877	50729
878	75065
879	104212
880	119589
881	96725
882	78677
883	106358
884	196517
885	373315
886	511434
887	501874
888	449069
889	405029
890	330834
891	292813
892	285492
893	296117
894	323633
895	330854
896	286110
897	211507
898	134819
899	90342
900	88826
901	134721
902	171729
903	149897
904	120966
905	133450
906	199796
907	334890
908	468837
909	536629
910	489214
911	415266
912	352785
913	342489
914	346274
915	353043
916	354587
917	318849
918	243545
919	168012
920	109012
921	72985
922	79145
923	107341
924	145673
925	143141
926	113122
927	96549
928	130465
929	219865
930	338061
931	441041
932	454802
933	357598
934	309857
935	281804
936	278786
937	307726
938	345978
939	379673
940	379074
941	317525
942	218916
943	129915
944	93746
945	99992
946	125449
947	146089
948	135378
949	102330
950	120405
951	197837
952	318218
953	424110
954	452954
955	396222
956	341259
957	303058
958	272909
959	261066
960	267931
961	294990
962	327341
963	344378
964	260069
965	171166
966	94796
967	65588
968	73321
969	101555
970	129331
971	113849
972	82194
973	62124
974	79821
975	159147
976	270156
977	384421
978	432917
979	392120
980	317262
981	297249
982	294570
983	314754
984	318225
985	329589
986	326948
987	290834
988	226170
989	148794
990	87185
991	58598
992	67722
993	92833
994	127859
995	125189
996	89224
997	99509
998	153618
999	261954
1000	393324
1001	472596
1002	429923
1003	346022
1004	284078
1005	242746
1006	239874
1007	237618
1008	241222
1009	251144
1010	248024
1011	178184
1012	116666
1013	62459
1014	35444
1015	38781
1016	64244
1017	92227
1018	101006
1019	84437
1020	66233
1021	78710
1022	145218
1023	260971
1024	373289
1025	394917
1026	367989
1027	268475
1028	235366
1029	257790
1030	268934
1031	290989
1032	321269
1033	325080
1034	279090
1035	205419
1036	122489
1037	78402
1038	94949
1039	129794
1040	162509
1041	144689
1042	94489
1043	119769
1044	195326
1045	314450
1046	425714
1047	440076
1048	372987
1049	314093
1050	271012
1051	261666
1052	296196
1053	333410
1054	367454
1055	406058
1056	399821
1057	342744
1058	227427
1059	168806
1060	192875
1061	234758
1062	265504
1063	218313
1064	173358
1065	184050
1066	237252
1067	319764
1068	409997
1069	465257
1070	450266
1071	402814
1072	343835
1073	338597
1074	379365
1075	380070
1076	376214
1077	326170
1078	253049
1079	164417
1080	124206
1081	134784
1082	173843
1083	199121
1084	162502
1085	121930
1086	119840
1087	167714
1088	261252
1089	366069
1090	440001
1091	398155
1092	342754
1093	309124
1094	304497
1095	303738
1096	306195
1097	305505
1098	291019
1099	247310
1100	180442
1101	114019
1102	64561
1103	39091
1104	41221
1105	83846
1106	141381
1107	143460
1108	104750
1109	80484
1110	130625
1111	246218
1112	348296
1113	398845
1114	368430
1115	311513
1116	273051
1117	223086
1118	166625
1119	104454
1120	57288
1121	35787
1122	22480
1123	17286
1124	17189
1125	17801
1126	19339
1127	21050
1128	25035
1129	34322
1130	34081
1131	35866
1132	32450
1133	24357
1134	24158
1135	22523
1136	22878
1137	25371
1138	30093
1139	31646
1140	30469
1141	28019
1142	26424
1143	25641
1144	25266
1145	24761
1146	24075
1147	24201
1148	24989
1149	24762
1150	25363
1151	25557
1152	25281
1153	24555
1154	23989
1155	23765
1156	24161
1157	24506
1158	24533
1159	24449
1160	24125
1161	23852
1162	24059
1163	24098
1164	24469
1165	24514
1166	24629
1167	24873
1168	24658
1169	24584
1170	24139
1171	24069
1172	24290
1173	24003
1174	24514
1175	24497
1176	24629
1177	24746
1178	24725
1179	24820
1180	25988
1181	27134
1182	30389
1183	33843
1184	37897
1185	45453
1186	48254
1187	51305
1188	52814
1189	51542
1190	51339
1191	48012
1192	44965
1193	42164
1194	35153
1195	30682
1196	25962
1197	21435
1198	19221
1199	22181
1200	24481
1201	27569
1202	24747
1203	22414
1204	21988
1205	23907
1206	28500
1207	32005
1208	34321
1209	35922
1210	38453
1211	39870
1212	40350
1213	39699
1214	37649
1215	36089
1216	37613
1217	37944
1218	37334
1219	37466
1220	36309
1221	35146
1222	33206
1223	26093
1224	18618
1225	10910
1226	6794
1227	9243
1228	15386
1229	26086
1230	37506
1231	49544
1232	68354
1233	91035
1234	124149
1235	168965
1236	211691
1237	239289
1238	243001
1239	237947
1240	222669
1241	190390
1242	143845
1243	87062
1244	63938
1245	85169
1246	134286
1247	161441
1248	134298
1249	104507
1250	90989
1251	130253
1252	224853
1253	348353
1254	467129
1255	476556
1256	412741
1257	358965
1258	330246
1259	302617
1260	299350
1261	346405
1262	403361
1263	434050
1264	314154
1265	207665
1266	130525
1267	112052
1268	144274
1269	211611
1270	241542
1271	226277
1272	187211
1273	192806
1274	264059
1275	363384
1276	442518
1277	467834
1278	418105
1279	349709
1280	323073
1281	312913
1282	353300
1283	415285
1284	436889
1285	380273
1286	261736
1287	163913
1288	130442
1289	142537
1290	172930
1291	179227
1292	167012
1293	143785
1294	140910
1295	206219
1296	308177
1297	360404
1298	362507
1299	311054
1300	277857
1301	266500
1302	271189
1303	305502
1304	342293
1305	342377
1306	288881
1307	193812
1308	112298
1309	78001
1310	100550
1311	162861
1312	176042
1313	160653
1314	122858
1315	129902
1316	177710
1317	278998
1318	398360
1319	454475
1320	416296
1321	359909
1322	326005
1323	305021
1324	293416
1325	332120
1326	385282
1327	359755
1328	264536
1329	158209
1330	98129
1331	98501
1332	138149
1333	175106
1334	176706
1335	147273
1336	123497
1337	135126
1338	199526
1339	277866
1340	333641
1341	356794
1342	306434
1343	233021
1344	173691
1345	115419
1346	69011
1347	41907
1348	28321
1349	20309
1350	15649
1351	14285
1352	14965
1353	17697
1354	21054
1355	23726
1356	24938
1357	25637
1358	27003
1359	26638
1360	26634
1361	27363
1362	28917
1363	30889
1364	31181
1365	29956
1366	26613
1367	25250
1368	24769
1369	24323
1370	24217
1371	24230
1372	24281
1373	25110
1374	25275
1375	24849
1376	24510
1377	24534
1378	24635
1379	24554
1380	24565
1381	24790
1382	24646
1383	24996
1384	25280
1385	25346
1386	24930
1387	24998
1388	24778
1389	24801
1390	24758
1391	24500
1392	24686
1393	24387
1394	24683
1395	23866
1396	23866
1397	23837
1398	23891
1399	23994
1400	23915
1401	23921
1402	24110
1403	24386
1404	24565
1405	24469
1406	23723
1407	23729
1408	23745
1409	24197
1410	24750
1411	24994
1412	25046
1413	25046
1414	24872
1415	24621
1416	24389
1417	23974
1418	23953
1419	23544
1420	23469
1421	23572
1422	24075
1423	24670
1424	24593
1425	25101
1426	25101
1427	24792
1428	25178
1429	24990
1430	25130
1431	25046
1432	24585
1433	23994
1434	24035
1435	24317
1436	24948
1437	25209
1438	24266
1439	23020
1440	22418
1441	22666
1442	23734
1443	25141
1444	25718
1445	25094
1446	23921
1447	23078
1448	23209
1449	23002
1450	23336
1451	23873
1452	24371
1453	25598
1454	27189
1455	27837
1456	27867
1457	27505
1458	27134
1459	26690
1460	26138
1461	25238
1462	24714
1463	24475
1464	24098
1465	24708
1466	24866
1467	24925
1468	24749
1469	24934
1470	25430
1471	25889
1472	25937
1473	25782
1474	25854
1475	25586
1476	25338
1477	25614
1478	25449
1479	24926
1480	24749
1481	24386
1482	24141
1483	24254
1484	24285
1485	24097
1486	23954
1487	23397
1488	23465
1489	23160
1490	24257
1491	25235
1492	26160
1493	26134
1494	25625
1495	24934
1496	23798
1497	23832
1498	24038
1499	24597
1500	25997
1501	26530
1502	26406
1503	25713
1504	24409
1505	24554
1506	24230
1507	24485
1508	24998
1509	24609
1510	24666
1511	24872
1512	25355
1513	25745
1514	25467
1515	25240
1516	24355
1517	24065
1518	24214
1519	25844
1520	26102
1521	26745
1522	27101
1523	26045
1524	25428
1525	25145
1526	23918
1527	23949
1528	24275
1529	24254
1530	25254
1531	25310
1532	25109
1533	24601
1534	24750
1535	25064
1536	24909
1537	25061
1538	24643
1539	24350
1540	24293
1541	23889
1542	23894
1543	24494
1544	25037
1545	25883
1546	26026
1547	24965
1548	23954
1549	24573
1550	25533
1551	27825
1552	30564
1553	38004
1554	57317
1555	87436
1556	129995
1557	187326
1558	246365
1559	293210
1560	307209
1561	284445
1562	225496
1563	141309
1564	94379
1565	125748
1566	194693
1567	216697
1568	177665
1569	141940
1570	139864
1571	217069
1572	339966
1573	439851
1574	448299
1575	367785
1576	324216
1577	308870
1578	308749
1579	399005
1580	435854
1581	412952
1582	319281
1583	224525
1584	171129
1585	176748
1586	224026
1587	264254
1588	245315
1589	189920
1590	167310
1591	201617
1592	314089
1593	422549
1594	452760
1595	342793
1596	296582
1597	277749
1598	273281
1599	301301
1600	362957
1601	398387
1602	381595
1603	296866
1604	188985
1605	121286
1606	116786
1607	166692
1608	202179
1609	191289
1610	163081
1611	119017
1612	158483
1613	265629
1614	392033
1615	448814
1616	419333
1617	352061
1618	306613
1619	293204
1620	291884
1621	316493
1622	378014
1623	414531
1624	395361
1625	309245
1626	159614
1627	135697
1628	161861
1629	187051
1630	167896
1631	134316
1632	98790
1633	97390
1634	139993
1635	245209
1636	357546
1637	400694
1638	362609
1639	320126
1640	302106
1641	288666
1642	298760
1643	326476
1644	345875
1645	322854
1646	254435
1647	159966
1648	91626
1649	82710
1650	126922
1651	168938
1652	157697
1653	123653
1654	84589
1655	86661
1656	136405
1657	250571
1658	363134
1659	382129
1660	340102
1661	304360
1662	292312
1663	286444
1664	293537
1665	333176
1666	350021
1667	318205
1668	242825
1669	147101
1670	82390
1671	70921
1672	101165
1673	131571
1674	112673
1675	83518
1676	59490
1677	66772
1678	106393
1679	191870
1680	283227
1681	346150
1682	356212
1683	312093
1684	265230
1685	208314
1686	144182
1687	85121
1688	48261
1689	25145
1690	20403
1691	17649
1692	16450
1693	17289
1694	19505
1695	24162
1696	27869
1697	27994
1698	27014
1699	24043
1700	24794
1701	24845
1702	25086
1703	26835
1704	29846
1705	30176
1706	28446
1707	25913
1708	24730
1709	24521
1710	24521
1711	25014
1712	25203
1713	24798
1714	24866
1715	24449
1716	24314
1717	24059
1718	23186
1719	23546
1720	23546
1721	23910
1722	23910
1723	24300
1724	25092
1725	25253
1726	25526
1727	25025
1728	24485
1729	24356
1730	24485
1731	24754
1732	24390
1733	24168
1734	24070
1735	23938
1736	24122
1737	24387
1738	24349
1739	24749
1740	24654
1741	24885
1742	25025
1743	24930
1744	25429
1745	25289
1746	25250
1747	25250
1748	25018
1749	25115
1750	25153
1751	25290
1752	24387
1753	24257
1754	24122
1755	24122
1756	24352
1757	24617
1758	24387
1759	24482
1760	24713
1761	24181
1762	24482
1763	25021
1764	24789
1765	25290
1766	25387
1767	25153
1768	25153
1769	25115
1770	25080
1771	24846
1772	24714
1773	24482
1774	24349
1775	24846
1776	24846
1777	24981
1778	25080
1779	24945
1780	24812
1781	25081
1782	24885
1783	24923
1784	24754
1785	24617
1786	24449
1787	24685
1788	24413
1789	24813
1790	25080
1791	25080
1792	24846
1793	24749
1794	24749
1795	24387
1796	24654
1797	24749
1798	24522
1799	24122
1800	24522
1801	24294
1802	24352
1803	24714
1804	24617
1805	24884
1806	24981
1807	24926
1808	25290
1809	25625
1810	25570
1811	25398
1812	25301
1813	25160
1814	24846
1815	25018
1816	24982
1817	25290
1818	25356
1819	25486
1820	25356
1821	25486
1822	25526
1823	25429
1824	25387
1825	24813
1826	25250
1827	25217
1828	25667
1829	25841
1830	25257
1831	25570
1832	25301
1833	25301
1834	25034
1835	25131
1836	25160
1837	25570
1838	25658
1839	25080
1840	25217
1841	25089
1842	25089
1843	25257
1844	25356
1845	25356
1846	25131
1847	25766
1848	25625
1849	25997
1850	26270
1851	25587
1852	25486
1853	25700
1854	25429
1855	25373
1856	25329
1857	25195
1858	25466
1859	25570
1860	25301
1861	25160
1862	24786
1863	25217
1864	25217
1865	25349
1866	25424
1867	25153
1868	25758
1869	25794
1870	25757
1871	25486
1872	24950
1873	24950
1874	24685
1875	24779
1876	25046
1877	25485
1878	25859
1879	25620
1880	26270
1881	26037
1882	25726
1883	25587
1884	25587
1885	25315
1886	25450
1887	25721
1888	25824
1889	26234
1890	26582
1891	27000
1892	26386
1893	25877
1894	25424
1895	25290
1896	25290
1897	25700
1898	25058
1899	25153
1900	25153
1901	24981
1902	25387
1903	25526
1904	25387
1905	25841
1906	25797
1907	26114
1908	26114
1909	25658
1910	25217
1911	25080
1912	25356
1913	25497
1914	25021
1915	25153
1916	25115
1917	25025
1918	25485
1919	25315
1920	25485
1921	25450
1922	25214
1923	25386
1924	25349
1925	25387
1926	25356
1927	24981
1928	25250
1929	25485
1930	25625
1931	25758
1932	26269
1933	26069
1934	26169
1935	25797
1936	25526
1937	25766
1938	25973
1939	26070
1940	25931
1941	25658
1942	25893
1943	25521
1944	25386
1945	25521
1946	25290
1947	25658
1948	25257
1949	25118
1950	24981
1951	25018
1952	25018
1953	24713
1954	24982
1955	24846
1956	25115
1957	24749
1958	25349
1959	25214
1960	25421
1961	25526
1962	25457
1963	25230
1964	25065
1965	24926
1966	24981
1967	24945
1968	24678
1969	24579
1970	25021
1971	25373
1972	25605
1973	25931
1974	25757
1975	25757
1976	25386
1977	25424
1978	25521
1979	25424
1980	25429
1981	25021
1982	24754
1983	24714
1984	24545
1985	25080
1986	25080
1987	25521
1988	25561
1989	25290
1990	25700
1991	25973
1992	26622
1993	26345
1994	26037
1995	25726
1996	25726
1997	25858
1998	25893
1999	25934
2000	25794
2001	25794
2002	25794
2003	26030
2004	25081
2005	25485
2006	25352
2007	25115
2008	25466
2009	25973
2010	25973
2011	26070
2012	25896
2013	25349
2014	25625
2015	25387
2016	25387
2017	25526
2018	25896
2019	25667
2020	25526
2021	25387
2022	25794
2023	25386
2024	25386
2025	25153
2026	24457
2027	25586
2028	26509
2029	30866
2030	42105
2031	64053
2032	95273
2033	136499
2034	181299
2035	237206
2036	282653
2037	282965
2038	247003
2039	185189
2040	114425
2041	75049
2042	93194
2043	147461
2044	173816
2045	150539
2046	104570
2047	79161
2048	92396
2049	162344
2050	269284
2051	444582
2052	456770
2053	421132
2054	388089
2055	375709
2056	323725
2057	302101
2058	337177
2059	394753
2060	439614
2061	423602
2062	328425
2063	205150
2064	171098
2065	230211
2066	273301
2067	216531
2068	139052
2069	108548
2070	133865
2071	210029
2072	311609
2073	394665
2074	423611
2075	377109
2076	325646
2077	298422
2078	285508
2079	287496
2080	332213
2081	393236
2082	446915
2083	352862
2084	239249
2085	161481
2086	181530
2087	263334
2088	293373
2089	244174
2090	158804
2091	119394
2092	146301
2093	234726
2094	352172
2095	424098
2096	414509
2097	336182
2098	268525
2099	265086
2100	274621
2101	314905
2102	368198
2103	382842
2104	340251
2105	240114
2106	140180
2107	82998
2108	79397
2109	113906
2110	152122
2111	153702
2112	134130
2113	96931
2114	125222
2115	192214
2116	271625
2117	348853
2118	377702
2119	333734
2120	293762
2121	237257
2122	181754
2123	123323
2124	76379
2125	46709
2126	28845
2127	20594
2128	17365
2129	16121
2130	16643
2131	18457
2132	20421
2133	24650
2134	30221
2135	34277
2136	37554
2137	35925
2138	32841
2139	30681
2140	28635
2141	28205
2142	27869
2143	26577
2144	25346
2145	24544
2146	24073
2147	24210
2148	24318
2149	24813
2150	25049
2151	24929
2152	24974
2153	24969
2154	24570
2155	24930
2156	24877
2157	24248
2158	25145
2159	24742
2160	24566
2161	24792
2162	24835
2163	24344
2164	24698
2165	24749
2166	24666
2167	25160
2168	24884
2169	24698
2170	24650
2171	24299
2172	24386
2173	24701
2174	24834
2175	24834
2176	25160
2177	24667
2178	24613
2179	24884
2180	24749
2181	24478
2182	24027
2183	23544
2184	23544
2185	23862
2186	24345
2187	24563
2188	24563
2189	24698
2190	24478
2191	24299
2192	24657
2193	24528
2194	24386
2195	24650
2196	24605
2197	24874
2198	24785
2199	24430
2200	24345
2201	24299
2202	24257
2203	24968
2204	25429
2205	25329
2206	25653
2207	25421
2208	25605
2209	25604
2210	25283
2211	25236
2212	24830
2213	24696
2214	25236
2215	24965
2216	25011
2217	24922
2218	24613
2219	24884
2220	25022
2221	25242
2222	25605
2223	25011
2224	25061
2225	24922
2226	25011
2227	25150
2228	25291
2229	25061
2230	24705
2231	24835
2232	24429
2233	24785
2234	24874
2235	25102
2236	25282
2237	25605
2238	25332
2239	24921
2240	24921
2241	24921
2242	25194
2243	25010
2244	25194
2245	25386
2246	24749
2247	25118
2248	25570
2249	24972
2250	25150
2251	24653
2252	24381
2253	25150
2254	25605
2255	25195
2256	25561
2257	25195
2258	25618
2259	25618
2260	25475
2261	26019
2262	25555
2263	25329
2264	25379
2265	24835
2266	25193
2267	25421
2268	25373
2269	25605
2270	24972
2271	25113
2272	25349
2273	25206
2274	25429
2275	25605
2276	25282
2277	25102
2278	25282
2279	25421
2280	25512
2281	25694
2282	25421
2283	25150
2284	24742
2285	24933
2286	24933
2287	25022
2288	25150
2289	25373
2290	25421
2291	25011
2292	25150
2293	25202
2294	25022
2295	25291
2296	25705
2297	25705
2298	25562
2299	25926
2300	25421
2301	25282
2302	25605
2303	25193
2304	25421
2305	25562
2306	25475
2307	25618
2308	25605
2309	25605
2310	25746
2311	25889
2312	25618
2313	25349
2314	25570
2315	25466
2316	25195
2317	24965
2318	24833
2319	24972
2320	25102
2321	25466
2322	25602
2323	25561
2324	25290
2325	25429
2326	25570
2327	25475
2328	25475
2329	25206
2330	25206
2331	25334
2332	25746
2333	25512
2334	25785
2335	26060
2336	26201
2337	26019
2338	26019
2339	25926
2340	26019
2341	26060
2342	25555
2343	25739
2344	25373
2345	25512
2346	25334
2347	25421
2348	25193
2349	25518
2350	25605
2351	25555
2352	25332
2353	25605
2354	25605
2355	25878
2356	25697
2357	24830
2358	24561
2359	24874
2360	25011
2361	25282
2362	25646
2363	25373
2364	25102
2365	25102
2366	24614
2367	24653
2368	25145
2369	25784
2370	25784
2371	25784
2372	26014
2373	25466
2374	25329
2375	25466
2376	25509
2377	25329
2378	25877
2379	25241
2380	24930
2381	25110
2382	25241
2383	25509
2384	25785
2385	25282
2386	25373
2387	25739
2388	25602
2389	26249
2390	25697
2391	25329
2392	25101
2393	24923
2394	25101
2395	24923
2396	25058
2397	25373
2398	24965
2399	24965
2400	24742
2401	24605
2402	25282
2403	25282
2404	25418
2405	25555
2406	25418
2407	25283
2408	25649
2409	25418
2410	25373
2411	25646
2412	25555
2413	25373
2414	25646
2415	25646
2416	25785
2417	26014
2418	26477
2419	26061
2420	26061
2421	25693
2422	25282
2423	25418
2424	25555
2425	25646
2426	25421
2427	25926
2428	25785
2429	25785
2430	25921
2431	25555
2432	25646
2433	25602
2434	25877
2435	26019
2436	25609
2437	26019
2438	25739
2439	25058
2440	25195
2441	25466
2442	25785
2443	25878
2444	26153
2445	26014
2446	26109
2447	26014
2448	25646
2449	25921
2450	25646
2451	25878
2452	25602
2453	25329
2454	25649
2455	25649
2456	26386
2457	26346
2458	26346
2459	26211
2460	25704
2461	25516
2462	25558
2463	25283
2464	25418
2465	25282
2466	25694
2467	26060
2468	25739
2469	25972
2470	25837
2471	25697
2472	25878
2473	25746
2474	26257
2475	26437
2476	26666
2477	26850
2478	26714
2479	26248
2480	25834
2481	25467
2482	24930
2483	24968
2484	25101
2485	25329
2486	25329
2487	25145
2488	25418
2489	25283
2490	25145
2491	25602
2492	25602
2493	25467
2494	25742
2495	25609
2496	25609
2497	25742
2498	25742
